Functional Family, Cluster, Starting Index, Length, Levenshtein Distance Similarity, K-mer Similarity, Further Comparison
2.30.29.30.FF7571, 2.30.29.30.FF7571/a, 73, 0, 18, 0, False
2.30.29.30.FF7762, 2.30.29.30.FF7762/a, 56, 0, 16, 0, False
2.30.39.10.FF48, 2.30.39.10.FF48/a, 122, 0, 19, 0, False
2.30.39.10.FF52, 2.30.39.10.FF52/a, 161, 0, 26, 0, False
2.30.39.10.FF75, 2.30.39.10.FF75/a, 25, 0, 17, 0, False
2.30.39.10.FF818, 2.30.39.10.FF818/a, 43, 0, 21, 0, False
2.30.39.10.FF93, 2.30.39.10.FF93/a, 130, 0, 24, 0, False
2.30.39.10.FF758, 2.30.39.10.FF758/a, 93, 0, 18, 0, False
2.30.39.10.FF940, 2.30.39.10.FF940/a, 165, 0, 24, 0, False
2.30.39.10.FF985, 2.30.39.10.FF985/a, 120, 0, 21, 0, False
2.30.40.10.FF10180, 2.30.40.10.FF10180/a, 48, 0, 20, 0, False
2.30.40.10.FF10203, 2.30.40.10.FF10203/a, 18, 0, 24, 0, False
2.30.40.10.FF12291, 2.30.40.10.FF12291/a, 157, 0, 22, 0, False
2.30.40.10.FF13577, 2.30.40.10.FF13577/a, 190, 0, 20, 0, False
2.30.40.10.FF11483, 2.30.40.10.FF11483/a, 49, 0, 18, 0, False
2.30.40.10.FF12248, 2.30.40.10.FF12248/a, 91, 0, 24, 0, False
2.30.40.10.FF1257, 2.30.40.10.FF1257/a, 99, 0, 22, 0, False
2.30.40.10.FF13516, 2.30.40.10.FF13516/a, 85, 0, 22, 0, False
2.30.40.10.FF14, 2.30.40.10.FF14/a, 92, 0, 20, 0, False
2.30.40.10.FF14777, 2.30.40.10.FF14777/a, 96, 0, 22, 0, False
2.30.40.10.FF15640, 2.30.40.10.FF15640/a, 131, 0, 19, 0, False
2.30.40.10.FF16, 2.30.40.10.FF16/a, 116, 0, 16, 0, False
2.30.40.10.FF1719, 2.30.40.10.FF1719/a, 54, 0, 18, 0, False
2.30.40.10.FF19272, 2.30.40.10.FF19272/a, 93, 0, 23, 0, False
2.30.40.10.FF23202, 2.30.40.10.FF23202/a, 148, 0, 20, 0, False
2.30.40.10.FF16439, 2.30.40.10.FF16439/a, 187, 0, 22, 0, False
2.30.40.10.FF16472, 2.30.40.10.FF16472/a, 133, 0, 24, 0, False
2.30.40.10.FF16503, 2.30.40.10.FF16503/a, 167, 0, 21, 0, False
2.30.40.10.FF17329, 2.30.40.10.FF17329/a, 83, 0, 21, 0, False
2.30.40.10.FF17602, 2.30.40.10.FF17602/a, 45, 0, 21, 0, False
2.30.40.10.FF17920, 2.30.40.10.FF17920/a, 65, 0, 20, 0, False
2.30.40.10.FF2451, 2.30.40.10.FF2451/a, 148, 0, 21, 0, False
2.30.40.10.FF24567, 2.30.40.10.FF24567/a, 171, 0, 21, 0, False
2.30.40.10.FF25935, 2.30.40.10.FF25935/a, 181, 0, 22, 0, False
2.30.40.10.FF24442, 2.30.40.10.FF24442/a, 146, 0, 30, 0, False
2.30.40.10.FF29343, 2.30.40.10.FF29343/a, 163, 0, 22, 0, False
2.30.40.10.FF29664, 2.30.40.10.FF29664/a, 99, 0, 23, 0, False
2.30.40.10.FF30442, 2.30.40.10.FF30442/a, 4, 0, 28, 0, False
2.30.40.10.FF2703, 2.30.40.10.FF2703/a, 121, 0, 24, 0, False
2.30.40.10.FF29665, 2.30.40.10.FF29665/a, 127, 0, 21, 0, False
2.30.40.10.FF30152, 2.30.40.10.FF30152/a, 9, 0, 25, 0, False
2.30.40.10.FF31146, 2.30.40.10.FF31146/a, 67, 0, 18, 0, False
2.30.40.10.FF31155, 2.30.40.10.FF31155/a, 157, 0, 16, 0, False
2.30.40.10.FF30918, 2.30.40.10.FF30918/a, 111, 0, 18, 0, False
2.30.40.10.FF31203, 2.30.40.10.FF31203/a, 150, 0, 20, 0, False
2.30.40.10.FF31248, 2.30.40.10.FF31248/a, 130, 0, 23, 0, False
2.30.40.10.FF31291, 2.30.40.10.FF31291/a, 44, 0, 24, 0, False
2.30.40.10.FF31352, 2.30.40.10.FF31352/a, 122, 0, 21, 0, False
2.30.40.10.FF31362, 2.30.40.10.FF31362/a, 57, 0, 24, 0, False
2.30.40.10.FF31408, 2.30.40.10.FF31408/a, 89, 0, 22, 0, False
2.30.40.10.FF31427, 2.30.40.10.FF31427/a, 85, 0, 18, 0, False
2.30.40.10.FF31268, 2.30.40.10.FF31268/a, 133, 0, 19, 0, False
2.30.40.10.FF31485, 2.30.40.10.FF31485/a, 9, 0, 21, 0, False
2.30.40.10.FF31537, 2.30.40.10.FF31537/a, 56, 0, 21, 0, False
2.30.40.10.FF31555, 2.30.40.10.FF31555/a, 162, 0, 27, 0, False
2.30.40.10.FF31572, 2.30.40.10.FF31572/a, 75, 0, 24, 0, False
2.30.40.10.FF31623, 2.30.40.10.FF31623/a, 147, 0, 23, 0, False
2.30.40.10.FF31561, 2.30.40.10.FF31561/a, 151, 0, 31, 0, False
2.30.40.10.FF31624, 2.30.40.10.FF31624/a, 114, 0, 21, 0, False
2.30.40.10.FF31654, 2.30.40.10.FF31654/a, 70, 0, 31, 0, False
2.30.40.10.FF31656, 2.30.40.10.FF31656/a, 174, 0, 27, 0, False
2.30.40.10.FF31626, 2.30.40.10.FF31626/a, 117, 0, 21, 0, False
2.30.40.10.FF31683, 2.30.40.10.FF31683/a, 26, 0, 24, 0, False
2.30.40.10.FF31692, 2.30.40.10.FF31692/a, 155, 0, 20, 0, False
2.30.40.10.FF31717, 2.30.40.10.FF31717/a, 96, 0, 22, 0, False
2.30.40.10.FF31719, 2.30.40.10.FF31719/a, 118, 0, 21, 0, False
2.30.40.10.FF31738, 2.30.40.10.FF31738/a, 98, 0, 21, 0, False
2.30.40.10.FF31703, 2.30.40.10.FF31703/a, 80, 0, 33, 0, False
2.30.40.10.FF31742, 2.30.40.10.FF31742/a, 92, 0, 22, 0, False
2.30.40.10.FF31756, 2.30.40.10.FF31756/a, 140, 0, 19, 0, False
2.30.40.10.FF31780, 2.30.40.10.FF31780/a, 92, 0, 20, 0, False
2.30.40.10.FF31795, 2.30.40.10.FF31795/a, 73, 0, 19, 0, False
2.30.40.10.FF31745, 2.30.40.10.FF31745/a, 102, 0, 35, 0, False
2.30.40.10.FF31783, 2.30.40.10.FF31783/a, 54, 0, 20, 0, False
2.30.40.10.FF31798, 2.30.40.10.FF31798/a, 193, 0, 20, 0, False
2.30.40.10.FF31800, 2.30.40.10.FF31800/a, 65, 0, 19, 0, False
2.30.40.10.FF31814, 2.30.40.10.FF31814/a, 8, 0, 19, 0, False
2.30.40.10.FF31898, 2.30.40.10.FF31898/a, 121, 0, 56, 0, False
2.30.40.10.FF31830, 2.30.40.10.FF31830/a, 59, 0, 42, 0, False
2.30.40.10.FF31831, 2.30.40.10.FF31831/a, 43, 0, 19, 0, False
2.30.40.10.FF31852, 2.30.40.10.FF31852/a, 122, 0, 23, 0, False
2.30.40.10.FF31878, 2.30.40.10.FF31878/a, 154, 79, 62, 0, True
2.30.40.10.FF31879, 2.30.40.10.FF31879/a, 76, 0, 35, 0, False
2.30.40.10.FF31880, 2.30.40.10.FF31880/a, 0, 0, 45, 0, False
2.30.40.10.FF31881, 2.30.40.10.FF31881/a, 35, 0, 17, 0, False
2.30.40.10.FF31882, 2.30.40.10.FF31882/a, 98, 0, 18, 0, False
2.30.40.10.FF31934, 2.30.40.10.FF31934/a, 127, 0, 43, 0, False
2.30.40.10.FF31962, 2.30.40.10.FF31962/a, 151, 0, 21, 0, False
2.30.40.10.FF31915, 2.30.40.10.FF31915/a, 122, 0, 52, 0, False
2.30.40.10.FF31987, 2.30.40.10.FF31987/a, 96, 0, 37, 0, False
2.30.40.10.FF31955, 2.30.40.10.FF31955/a, 95, 0, 18, 0, False
2.30.40.10.FF31988, 2.30.40.10.FF31988/a, 121, 0, 30, 0, False
2.30.40.10.FF31989, 2.30.40.10.FF31989/a, 210, 0, 26, 0, False
2.30.40.10.FF31998, 2.30.40.10.FF31998/a, 120, 0, 48, 0, False
2.30.40.10.FF32004, 2.30.40.10.FF32004/a, 81, 0, 44, 0, False
2.30.40.10.FF32025, 2.30.40.10.FF32025/a, 64, 0, 21, 0, False
2.30.40.10.FF32028, 2.30.40.10.FF32028/a, 111, 0, 19, 0, False
2.30.40.10.FF32034, 2.30.40.10.FF32034/a, 123, 0, 21, 0, False
2.30.40.10.FF3942, 2.30.40.10.FF3942/a, 199, 0, 20, 0, False
2.30.40.10.FF4323, 2.30.40.10.FF4323/a, 126, 0, 20, 0, False
2.30.40.10.FF4601, 2.30.40.10.FF4601/a, 176, 0, 19, 0, False
2.30.40.10.FF473, 2.30.40.10.FF473/a, 85, 0, 20, 0, False
2.30.40.10.FF4800, 2.30.40.10.FF4800/a, 2, 0, 21, 0, False
2.30.40.10.FF708, 2.30.40.10.FF708/a, 113, 0, 19, 0, False
2.30.40.10.FF848, 2.30.40.10.FF848/a, 60, 0, 19, 0, False
2.30.40.10.FF845, 2.30.40.10.FF845/a, 62, 0, 16, 0, False
2.30.40.10.FF8733, 2.30.40.10.FF8733/a, 91, 0, 23, 0, False
2.30.42.10.FF105, 2.30.42.10.FF105/a, 115, 0, 19, 0, False
2.30.42.10.FF10507, 2.30.42.10.FF10507/a, 41, 0, 24, 0, False
2.30.42.10.FF10511, 2.30.42.10.FF10511/a, 64, 0, 17, 0, False
2.30.40.10.FF9305, 2.30.40.10.FF9305/a, 150, 0, 20, 0, False
2.30.40.10.FF9316, 2.30.40.10.FF9316/a, 90, 0, 20, 0, False
2.30.42.10.FF1021, 2.30.42.10.FF1021/a, 83, 0, 21, 0, False
2.30.42.10.FF10454, 2.30.42.10.FF10454/a, 111, 0, 21, 0, False
2.30.42.10.FF10659, 2.30.42.10.FF10659/a, 16, 0, 20, 0, False
2.30.42.10.FF10894, 2.30.42.10.FF10894/a, 94, 0, 20, 0, False
2.30.42.10.FF110, 2.30.42.10.FF110/a, 53, 0, 23, 0, False
2.30.42.10.FF11039, 2.30.42.10.FF11039/a, 88, 0, 20, 0, False
2.30.42.10.FF11085, 2.30.42.10.FF11085/a, 4, 0, 19, 0, False
2.30.42.10.FF11119, 2.30.42.10.FF11119/a, 9, 0, 24, 0, False
2.30.42.10.FF11385, 2.30.42.10.FF11385/a, 64, 0, 21, 0, False
2.30.42.10.FF11704, 2.30.42.10.FF11704/a, 137, 0, 20, 0, False
2.30.42.10.FF11731, 2.30.42.10.FF11731/a, 105, 0, 20, 0, False
2.30.42.10.FF11801, 2.30.42.10.FF11801/a, 105, 0, 20, 0, False
2.30.42.10.FF1142, 2.30.42.10.FF1142/a, 130, 0, 17, 0, False
2.30.42.10.FF11841, 2.30.42.10.FF11841/a, 97, 0, 20, 0, False
2.30.42.10.FF12049, 2.30.42.10.FF12049/a, 162, 0, 19, 0, False
2.30.42.10.FF13036, 2.30.42.10.FF13036/a, 5, 0, 19, 0, False
2.30.42.10.FF12369, 2.30.42.10.FF12369/a, 66, 0, 21, 0, False
2.30.42.10.FF1251, 2.30.42.10.FF1251/a, 138, 0, 18, 0, False
2.40.30.30.FF1409, 2.40.30.30.FF1409/a, 75, 0, 20, 0, False
2.40.30.30.FF2130, 2.40.30.30.FF2130/a, 78, 0, 24, 0, False
2.40.30.30.FF2149, 2.40.30.30.FF2149/a, 100, 0, 18, 0, False
2.40.30.30.FF2174, 2.40.30.30.FF2174/a, 77, 0, 34, 0, False
2.40.30.40.FF84, 2.40.30.40.FF84/a, 105, 0, 20, 0, False
2.40.30.40.FF909, 2.40.30.40.FF909/a, 108, 0, 18, 0, False
2.40.30.40.FF918, 2.40.30.40.FF918/a, 125, 0, 20, 0, False
2.40.30.60.FF1957, 2.40.30.60.FF1957/a, 116, 0, 22, 0, False
2.40.30.60.FF1972, 2.40.30.60.FF1972/a, 8, 0, 29, 0, False
2.40.30.90.FF954, 2.40.30.90.FF954/a, 26, 0, 19, 0, False
2.40.300.10.FF327, 2.40.300.10.FF327/a, 4, 0, 25, 0, False
2.40.320.10.FF1170, 2.40.320.10.FF1170/a, 4, 0, 29, 0, False
2.40.320.10.FF1176, 2.40.320.10.FF1176/a, 19, 0, 43, 0, False
2.40.320.10.FF1176, 2.40.320.10.FF1176/a, 35, 0, 18, 0, False
2.40.320.10.FF1176, 2.40.320.10.FF1176/a, 7, 0, 31, 0, False
2.40.320.10.FF697, 2.40.320.10.FF697/a, 68, 0, 17, 0, False
2.40.33.10.FF1908, 2.40.33.10.FF1908/a, 92, 0, 21, 0, False
2.40.33.10.FF1949, 2.40.33.10.FF1949/a, 63, 0, 18, 0, False
2.40.33.20.FF24, 2.40.33.20.FF24/a, 21, 0, 16, 0, False
2.40.33.10.FF1955, 2.40.33.10.FF1955/a, 158, 0, 20, 0, False
2.40.33.10.FF1967, 2.40.33.10.FF1967/a, 98, 0, 24, 0, False
2.40.33.10.FF2014, 2.40.33.10.FF2014/a, 96, 0, 37, 0, False
2.40.33.20.FF2466, 2.40.33.20.FF2466/a, 62, 0, 55, 0, False
2.40.33.20.FF2473, 2.40.33.20.FF2473/a, 8, 159, 60, 0, True
2.40.33.20.FF2478, 2.40.33.20.FF2478/a, 14, 0, 53, 0, False
2.40.33.20.FF2481, 2.40.33.20.FF2481/a, 43, 0, 16, 0, False
2.40.33.20.FF2483, 2.40.33.20.FF2483/a, 41, 0, 29, 0, False
2.40.33.40.FF451, 2.40.33.40.FF451/a, 89, 0, 19, 0, False
2.40.330.10.FF1278, 2.40.330.10.FF1278/a, 53, 0, 17, 0, False
2.40.330.10.FF1282, 2.40.330.10.FF1282/a, 69, 0, 20, 0, False
2.40.330.10.FF2335, 2.40.330.10.FF2335/a, 29, 0, 18, 0, False
2.40.330.10.FF2410, 2.40.330.10.FF2410/a, 42, 0, 30, 0, False
2.40.330.10.FF2364, 2.40.330.10.FF2364/a, 25, 0, 23, 0, False
2.40.330.10.FF2387, 2.40.330.10.FF2387/a, 69, 0, 20, 0, False
2.40.330.10.FF2390, 2.40.330.10.FF2390/a, 101, 0, 16, 0, False
2.40.330.10.FF2403, 2.40.330.10.FF2403/a, 2, 0, 34, 0, False
2.40.330.10.FF2420, 2.40.330.10.FF2420/a, 3, 0, 17, 0, False
2.40.330.10.FF2518, 2.40.330.10.FF2518/a, 114, 0, 28, 0, False
2.40.330.10.FF2538, 2.40.330.10.FF2538/a, 12, 0, 34, 0, False
2.40.330.10.FF2555, 2.40.330.10.FF2555/a, 0, 0, 17, 0, False
2.40.330.10.FF2539, 2.40.330.10.FF2539/a, 117, 0, 17, 0, False
2.40.330.10.FF2547, 2.40.330.10.FF2547/a, 23, 0, 19, 0, False
2.40.330.10.FF2567, 2.40.330.10.FF2567/a, 77, 0, 21, 0, False
2.40.330.10.FF2563, 2.40.330.10.FF2563/a, 3, 0, 46, 0, False
2.40.330.10.FF59, 2.40.330.10.FF59/a, 29, 0, 19, 0, False
2.40.330.10.FF2575, 2.40.330.10.FF2575/a, 153, 0, 18, 0, False
2.40.340.10.FF1570, 2.40.340.10.FF1570/a, 10, 0, 31, 0, False
2.40.340.10.FF205, 2.40.340.10.FF205/a, 43, 0, 22, 0, False
2.40.340.10.FF2097, 2.40.340.10.FF2097/a, 83, 0, 22, 0, False
2.40.340.10.FF507, 2.40.340.10.FF507/a, 126, 0, 22, 0, False
2.40.360.10.FF89, 2.40.360.10.FF89/a, 55, 0, 17, 0, False
2.40.37.10.FF1877, 2.40.37.10.FF1877/a, 56, 0, 16, 0, False
2.40.340.10.FF2103, 2.40.340.10.FF2103/a, 137, 0, 38, 0, False
2.40.340.10.FF2108, 2.40.340.10.FF2108/a, 71, 0, 36, 0, False
2.40.340.10.FF289, 2.40.340.10.FF289/a, 57, 0, 22, 0, False
2.40.37.10.FF2924, 2.40.37.10.FF2924/a, 87, 0, 21, 0, False
2.40.37.10.FF5603, 2.40.37.10.FF5603/a, 78, 0, 17, 0, False
2.40.37.10.FF6499, 2.40.37.10.FF6499/a, 51, 0, 18, 0, False
2.40.37.10.FF2423, 2.40.37.10.FF2423/a, 44, 0, 18, 0, False
2.40.37.10.FF6260, 2.40.37.10.FF6260/a, 115, 0, 19, 0, False
2.40.37.10.FF6325, 2.40.37.10.FF6325/a, 71, 0, 28, 0, False
2.40.37.10.FF6354, 2.40.37.10.FF6354/a, 37, 0, 19, 0, False
2.40.37.10.FF6500, 2.40.37.10.FF6500/a, 48, 0, 17, 0, False
2.40.37.10.FF6556, 2.40.37.10.FF6556/a, 8, 0, 23, 0, False
2.40.37.10.FF6607, 2.40.37.10.FF6607/a, 77, 0, 41, 0, False
2.40.37.10.FF6585, 2.40.37.10.FF6585/a, 116, 0, 22, 0, False
2.40.37.10.FF6643, 2.40.37.10.FF6643/a, 47, 0, 44, 0, False
2.40.37.10.FF6625, 2.40.37.10.FF6625/a, 48, 0, 31, 0, False
2.40.370.10.FF401, 2.40.370.10.FF401/a, 100, 0, 14, 0, False
2.40.370.10.FF560, 2.40.370.10.FF560/a, 118, 0, 18, 0, False
2.40.37.10.FF6654, 2.40.37.10.FF6654/a, 86, 0, 33, 0, False
2.40.37.10.FF748, 2.40.37.10.FF748/a, 27, 0, 18, 0, False
2.40.40.10.FF4692, 2.40.40.10.FF4692/a, 29, 0, 14, 0, False
2.40.40.10.FF4803, 2.40.40.10.FF4803/a, 157, 0, 21, 0, False
2.40.40.10.FF4805, 2.40.40.10.FF4805/a, 51, 0, 17, 0, False
2.40.40.10.FF4826, 2.40.40.10.FF4826/a, 41, 0, 36, 0, False
2.40.40.10.FF4831, 2.40.40.10.FF4831/a, 5, 0, 16, 0, False
2.40.40.10.FF4833, 2.40.40.10.FF4833/a, 24, 0, 27, 0, False
2.40.40.10.FF4835, 2.40.40.10.FF4835/a, 51, 0, 18, 0, False
2.40.40.20.FF1300, 2.40.40.20.FF1300/a, 72, 0, 17, 0, False
2.40.40.20.FF1905, 2.40.40.20.FF1905/a, 9, 0, 18, 0, False
2.40.40.20.FF2670, 2.40.40.20.FF2670/a, 31, 0, 18, 0, False
2.40.40.20.FF3938, 2.40.40.20.FF3938/a, 58, 0, 18, 0, False
2.40.40.20.FF4027, 2.40.40.20.FF4027/a, 58, 0, 19, 0, False
2.40.40.20.FF4241, 2.40.40.20.FF4241/a, 95, 0, 19, 0, False
2.40.40.20.FF7556, 2.40.40.20.FF7556/a, 62, 0, 22, 0, False
2.40.40.20.FF8043, 2.40.40.20.FF8043/a, 61, 0, 18, 0, False
2.40.40.20.FF8200, 2.40.40.20.FF8200/a, 111, 0, 24, 0, False
2.40.370.10.FF906, 2.40.370.10.FF906/a, 96, 0, 16, 0, False
2.40.40.10.FF1879, 2.40.40.10.FF1879/a, 96, 0, 18, 0, False
2.40.40.10.FF2329, 2.40.40.10.FF2329/a, 46, 0, 19, 0, False
2.40.40.10.FF2561, 2.40.40.10.FF2561/a, 90, 0, 18, 0, False
2.40.40.20.FF1045, 2.40.40.20.FF1045/a, 14, 0, 18, 0, False
2.40.40.20.FF1483, 2.40.40.20.FF1483/a, 74, 0, 20, 0, False
2.40.40.20.FF2184, 2.40.40.20.FF2184/a, 4, 0, 20, 0, False
2.40.40.20.FF4283, 2.40.40.20.FF4283/a, 53, 0, 17, 0, False
2.40.40.20.FF4430, 2.40.40.20.FF4430/a, 18, 0, 16, 0, False
2.40.40.20.FF4447, 2.40.40.20.FF4447/a, 61, 0, 20, 0, False
2.40.40.20.FF4787, 2.40.40.20.FF4787/a, 105, 0, 16, 0, False
2.40.40.20.FF8561, 2.40.40.20.FF8561/a, 140, 0, 20, 0, False
2.40.40.20.FF8786, 2.40.40.20.FF8786/a, 34, 0, 21, 0, False
2.40.40.20.FF9397, 2.40.40.20.FF9397/a, 23, 0, 20, 0, False
2.40.40.20.FF9399, 2.40.40.20.FF9399/a, 27, 0, 19, 0, False
2.40.40.20.FF9443, 2.40.40.20.FF9443/a, 51, 0, 24, 0, False
2.40.40.20.FF9445, 2.40.40.20.FF9445/a, 44, 0, 20, 0, False
2.40.40.20.FF9455, 2.40.40.20.FF9455/a, 47, 0, 24, 0, False
2.40.40.20.FF9815, 2.40.40.20.FF9815/a, 9, 0, 20, 0, False
2.40.40.20.FF9821, 2.40.40.20.FF9821/a, 106, 0, 22, 0, False
2.40.40.20.FF9726, 2.40.40.20.FF9726/a, 14, 0, 21, 0, False
2.40.40.20.FF9742, 2.40.40.20.FF9742/a, 155, 0, 21, 0, False
2.40.40.20.FF9802, 2.40.40.20.FF9802/a, 133, 0, 17, 0, False
2.40.40.20.FF9824, 2.40.40.20.FF9824/a, 36, 0, 19, 0, False
2.40.40.20.FF9846, 2.40.40.20.FF9846/a, 131, 0, 54, 0, False
2.40.40.20.FF9847, 2.40.40.20.FF9847/a, 36, 0, 50, 0, False
2.40.40.20.FF9854, 2.40.40.20.FF9854/a, 20, 0, 18, 0, False
2.40.40.20.FF9885, 2.40.40.20.FF9885/a, 103, 0, 39, 0, False
2.40.40.20.FF9865, 2.40.40.20.FF9865/a, 85, 0, 29, 0, False
2.40.40.20.FF9887, 2.40.40.20.FF9887/a, 78, 0, 18, 0, False
2.40.40.20.FF9893, 2.40.40.20.FF9893/a, 150, 0, 29, 0, False
2.40.40.20.FF9901, 2.40.40.20.FF9901/a, 181, 0, 18, 0, False
2.40.40.20.FF9902, 2.40.40.20.FF9902/a, 32, 0, 17, 0, False
2.40.40.20.FF9907, 2.40.40.20.FF9907/a, 164, 0, 26, 0, False
2.40.40.20.FF9919, 2.40.40.20.FF9919/a, 7, 0, 47, 0, False
2.40.40.20.FF9922, 2.40.40.20.FF9922/a, 78, 0, 48, 0, False
2.40.40.20.FF9923, 2.40.40.20.FF9923/a, 149, 0, 37, 0, False
2.40.40.20.FF9924, 2.40.40.20.FF9924/a, 82, 0, 23, 0, False
2.40.400.10.FF246, 2.40.400.10.FF246/a, 26, 0, 17, 0, False
2.40.430.10.FF105, 2.40.430.10.FF105/a, 92, 0, 22, 0, False
2.60.40.10.FF41232, 2.60.40.10.FF41232/a, 83, 0, 18, 0, False
2.60.40.10.FF41251, 2.60.40.10.FF41251/a, 12, 0, 17, 0, False
2.60.40.10.FF41358, 2.60.40.10.FF41358/a, 144, 0, 20, 0, False
2.60.40.10.FF41367, 2.60.40.10.FF41367/a, 115, 0, 18, 0, False
2.60.40.10.FF41368, 2.60.40.10.FF41368/a, 100, 0, 20, 0, False
2.60.40.10.FF41407, 2.60.40.10.FF41407/a, 155, 0, 20, 0, False
2.60.40.10.FF4141, 2.60.40.10.FF4141/a, 30, 0, 17, 0, False
2.60.40.10.FF4158, 2.60.40.10.FF4158/a, 56, 0, 19, 0, False
2.60.40.10.FF41658, 2.60.40.10.FF41658/a, 9, 0, 21, 0, False
2.60.40.10.FF41198, 2.60.40.10.FF41198/a, 18, 0, 19, 0, False
2.60.40.10.FF41250, 2.60.40.10.FF41250/a, 0, 0, 18, 0, False
2.60.40.10.FF41261, 2.60.40.10.FF41261/a, 0, 0, 20, 0, False
2.60.40.10.FF41432, 2.60.40.10.FF41432/a, 37, 0, 21, 0, False
2.60.40.10.FF41484, 2.60.40.10.FF41484/a, 126, 0, 19, 0, False
2.60.40.10.FF41494, 2.60.40.10.FF41494/a, 134, 0, 18, 0, False
2.60.40.10.FF41551, 2.60.40.10.FF41551/a, 123, 0, 21, 0, False
2.60.40.10.FF41693, 2.60.40.10.FF41693/a, 107, 0, 17, 0, False
2.60.40.10.FF41694, 2.60.40.10.FF41694/a, 31, 0, 23, 0, False
2.60.40.10.FF41726, 2.60.40.10.FF41726/a, 84, 0, 18, 0, False
2.60.40.10.FF41877, 2.60.40.10.FF41877/a, 70, 0, 18, 0, False
2.60.40.10.FF4189, 2.60.40.10.FF4189/a, 36, 0, 17, 0, False
2.60.40.10.FF41897, 2.60.40.10.FF41897/a, 60, 0, 18, 0, False
2.60.40.10.FF4227, 2.60.40.10.FF4227/a, 44, 0, 30, 0, False
2.60.40.10.FF4186, 2.60.40.10.FF4186/a, 57, 0, 21, 0, False
2.60.40.10.FF41912, 2.60.40.10.FF41912/a, 98, 0, 21, 0, False
2.60.40.10.FF41929, 2.60.40.10.FF41929/a, 119, 0, 21, 0, False
2.60.40.10.FF4235, 2.60.40.10.FF4235/a, 9, 0, 16, 0, False
2.60.40.10.FF4233, 2.60.40.10.FF4233/a, 13, 0, 16, 0, False
2.60.40.10.FF42400, 2.60.40.10.FF42400/a, 34, 0, 17, 0, False
2.60.40.10.FF4255, 2.60.40.10.FF4255/a, 59, 0, 16, 0, False
2.60.40.10.FF42808, 2.60.40.10.FF42808/a, 61, 0, 18, 0, False
2.60.40.10.FF4268, 2.60.40.10.FF4268/a, 33, 0, 16, 0, False
2.60.40.10.FF42987, 2.60.40.10.FF42987/a, 38, 0, 19, 0, False
2.60.40.10.FF43098, 2.60.40.10.FF43098/a, 39, 0, 17, 0, False
2.60.40.10.FF43106, 2.60.40.10.FF43106/a, 101, 0, 18, 0, False
2.60.40.10.FF43365, 2.60.40.10.FF43365/a, 18, 0, 19, 0, False
2.60.40.10.FF43378, 2.60.40.10.FF43378/a, 35, 0, 22, 0, False
2.60.40.10.FF43368, 2.60.40.10.FF43368/a, 16, 0, 19, 0, False
2.60.40.10.FF43381, 2.60.40.10.FF43381/a, 33, 0, 18, 0, False
2.60.40.10.FF43415, 2.60.40.10.FF43415/a, 58, 0, 20, 0, False
2.60.40.10.FF43403, 2.60.40.10.FF43403/a, 40, 0, 17, 0, False
2.60.40.10.FF43420, 2.60.40.10.FF43420/a, 122, 0, 19, 0, False
2.60.40.10.FF43416, 2.60.40.10.FF43416/a, 7, 0, 19, 0, False
2.60.40.10.FF43434, 2.60.40.10.FF43434/a, 29, 0, 16, 0, False
2.60.40.10.FF43456, 2.60.40.10.FF43456/a, 31, 0, 17, 0, False
2.60.40.10.FF43421, 2.60.40.10.FF43421/a, 16, 0, 21, 0, False
2.60.40.10.FF43427, 2.60.40.10.FF43427/a, 33, 0, 20, 0, False
2.60.40.10.FF43430, 2.60.40.10.FF43430/a, 2, 0, 17, 0, False
2.60.40.10.FF43432, 2.60.40.10.FF43432/a, 128, 0, 19, 0, False
2.60.40.10.FF43446, 2.60.40.10.FF43446/a, 31, 0, 19, 0, False
2.60.40.10.FF43457, 2.60.40.10.FF43457/a, 114, 0, 20, 0, False
2.60.40.10.FF43690, 2.60.40.10.FF43690/a, 123, 0, 19, 0, False
2.60.40.10.FF44060, 2.60.40.10.FF44060/a, 114, 0, 19, 0, False
2.60.40.10.FF44085, 2.60.40.10.FF44085/a, 92, 0, 22, 0, False
2.60.40.10.FF43496, 2.60.40.10.FF43496/a, 121, 0, 18, 0, False
2.60.40.10.FF43566, 2.60.40.10.FF43566/a, 33, 0, 21, 0, False
2.60.40.10.FF43640, 2.60.40.10.FF43640/a, 120, 0, 19, 0, False
2.60.40.10.FF43704, 2.60.40.10.FF43704/a, 84, 0, 18, 0, False
2.60.40.10.FF4371, 2.60.40.10.FF4371/a, 52, 0, 18, 0, False
2.60.40.10.FF43782, 2.60.40.10.FF43782/a, 99, 0, 20, 0, False
2.60.40.10.FF43799, 2.60.40.10.FF43799/a, 131, 0, 16, 0, False
2.60.40.10.FF4380, 2.60.40.10.FF4380/a, 32, 0, 21, 0, False
2.60.40.10.FF4389, 2.60.40.10.FF4389/a, 10, 0, 18, 0, False
2.60.40.10.FF44168, 2.60.40.10.FF44168/a, 41, 0, 21, 0, False
2.60.40.10.FF44360, 2.60.40.10.FF44360/a, 0, 0, 16, 0, False
2.60.40.10.FF44551, 2.60.40.10.FF44551/a, 120, 0, 20, 0, False
2.60.40.10.FF4436, 2.60.40.10.FF4436/a, 46, 0, 19, 0, False
2.60.40.10.FF44560, 2.60.40.10.FF44560/a, 34, 0, 23, 0, False
